article_id,similar_images,similarity_scores
835501001,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
835552001,"[651595001, 631536028, 499368007]","[1.0, 1.0, 1.0]"
835563005,"[741356005, 729928018, 497664024]","[1.0, 1.0, 1.0]"
835601001,"[829021001, 648976001, 919008001]","[1.0, 1.0, 1.0]"
835605002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
835656001,"[608416002, 711476002, 683045001]","[1.0, 1.0, 1.0]"
835704009,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
835712004,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
835851004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
835957001,"[832887002, 716746002, 798890001]","[1.0, 1.0, 1.0]"
836009003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
836048003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
836068002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
836073001,"[821756004, 853840001, 821138003]","[1.0, 1.0, 1.0]"
836130007,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
836162002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
836162003,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
836215001,"[761699002, 883692009, 763665001]","[1.0, 1.0, 1.0]"
836486002,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
836599001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
836746001,"[499334003, 392220001, 695341001]","[1.0, 1.0, 1.0]"
836918001,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
836959001,"[829021001, 648976001, 919008001]","[1.0, 1.0, 1.0]"
836997005,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
837005006,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
837114001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
837351002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
837370001,"[682238025, 833573001, 701735016]","[1.0, 1.0, 1.0]"
837439001,"[514865004, 548986001, 813421004]","[1.0, 1.0, 1.0]"
837511001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
837580001,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
837686005,"[796059001, 703775001, 573716013]","[1.0, 1.0, 1.0]"
837804001,"[733793001, 854384001, 812375027]","[1.0, 1.0, 1.0]"
837955001,"[829021001, 648976001, 919008001]","[1.0, 1.0, 1.0]"
837956001,"[879545002, 270375001, 270375004]","[1.0, 1.0, 1.0]"
838055002,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
838114001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
838163001,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
838197001,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
838197005,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
838687003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
838717001,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
838721004,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
838729001,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
838740001,"[838740001, 108775044, 757903038]","[1.0, 0.0, 0.0]"
838787005,"[638039004, 793945002, 734435001]","[1.0, 1.0, 1.0]"
838804001,"[608416002, 711476002, 683045001]","[1.0, 1.0, 1.0]"
838809001,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
838809002,"[552041001, 636809001, 894941002]","[1.0, 1.0, 1.0]"
838813002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
838823001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
838823002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
838834006,"[872000001, 696279001, 811756004]","[1.0, 1.0, 1.0]"
838837001,"[814600001, 587286002, 616977003]","[1.0, 1.0, 1.0]"
838918001,"[796059001, 703775001, 573716013]","[1.0, 1.0, 1.0]"
839158002,"[805806003, 692783005, 881359001]","[1.0, 1.0, 1.0]"
839194002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
839194003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
839237001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
839259002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
839306005,"[622097001, 698264001, 757511004]","[1.0, 1.0, 1.0]"
839314001,"[659589001, 626263017, 712398001]","[1.0, 1.0, 1.0]"
839332003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
839426001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
839482005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
839573001,"[728345001, 638224002, 873660002]","[1.0, 1.0, 1.0]"
839646001,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
839716001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
839752002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
839824002,"[861600002, 547636001, 839824002]","[1.0, 1.0, 1.0]"
839869001,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
839939001,"[741356005, 729928018, 497664024]","[1.0, 1.0, 1.0]"
839940002,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
840024001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
840027008,"[514865004, 548986001, 813421004]","[1.0, 1.0, 1.0]"
840033002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
840055001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
840161003,"[514865004, 548986001, 813421004]","[1.0, 1.0, 1.0]"
840205002,"[889901002, 840205002, 577033005]","[1.0, 1.0, 1.0]"
840232003,"[821756004, 853840001, 821138003]","[1.0, 1.0, 1.0]"
840350002,"[840350002, 794221011, 772565024]","[1.0, 1.0, 1.0]"
840351004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
840438002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
840566001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
840606002,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
840607001,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
840653004,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
840856001,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
840911001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
840956003,"[741537001, 633960001, 740299001]","[1.0, 1.0, 1.0]"
840966003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
841062008,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
841185003,"[624612001, 687176004, 857525004]","[1.0, 1.0, 1.0]"
841260005,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
841260006,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
841260013,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
841298004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
841402003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
841415001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
841544012,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
841558009,"[797383001, 888728007, 816919014]","[1.0, 1.0, 1.0]"
841558010,"[648435001, 696542002, 681110002]","[1.0, 1.0, 1.0]"
841566001,"[622097001, 698264001, 757511004]","[1.0, 1.0, 1.0]"
841666001,"[829021001, 648976001, 919008001]","[1.0, 1.0, 1.0]"
841674002,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
841702003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
841950001,"[701981001, 631492005, 668628001]","[1.0, 1.0, 1.0]"
842004005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
842028009,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
842054003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
842057005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
842064001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
842066002,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
842070001,"[842070001, 108775044, 757909004]","[1.0, 0.0, 0.0]"
842165006,"[659589001, 626263017, 712398001]","[1.0, 1.0, 1.0]"
842238002,"[853006001, 658880001, 754236004]","[1.0, 1.0, 1.0]"
842238003,"[796059001, 703775001, 573716013]","[1.0, 1.0, 1.0]"
842333001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
842345001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
842381002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
842450002,"[552041001, 636809001, 894941002]","[1.0, 1.0, 1.0]"
842450003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
842530001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
842532001,"[782575003, 745969001, 834634001]","[1.0, 1.0, 1.0]"
842560001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
842605014,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
842606002,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
842607003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
842727001,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
842868001,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
842956001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
842992001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
843120001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
843246002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
843380004,"[909955003, 743218001, 615420002]","[1.0, 1.0, 1.0]"
843553001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
843596002,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
843614001,"[485726004, 673214025, 779924003]","[1.0, 1.0, 1.0]"
843614010,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
843614012,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
843614015,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
843733001,"[782575003, 745969001, 834634001]","[1.0, 1.0, 1.0]"
843752001,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
843753007,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
843764001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
843793001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
843805003,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
843812005,"[108775044, 757909004, 757813005]","[0.0, 0.0, 0.0]"
843817002,"[552041001, 636809001, 894941002]","[1.0, 1.0, 1.0]"
843825001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
843872005,"[670080001, 561067001, 619285004]","[1.0, 1.0, 1.0]"
843873006,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
843893001,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
843893002,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
844051004,"[751286001, 723469001, 541518018]","[1.0, 1.0, 1.0]"
844056001,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
844294001,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
844302001,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
844390001,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
844395001,"[861600002, 547636001, 839824002]","[1.0, 1.0, 1.0]"
844551001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
844745001,"[844745001, 108775044, 757915002]","[1.0, 0.0, 0.0]"
844874009,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
844915001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
844919002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
844931001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
844932001,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
844933001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
844982002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
844984002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
844986001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
845013001,"[648435001, 696542002, 681110002]","[1.0, 1.0, 1.0]"
845092004,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
845304001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
845425006,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
845427005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
845427008,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
845428004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
845435001,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
845446001,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
845458001,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
845468001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
845472001,"[808168002, 807329002, 720654003]","[1.0, 1.0, 1.0]"
845497004,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
845621001,"[845621001, 108775044, 757909004]","[1.0, 0.0, 0.0]"
845626001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
845746001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
845790001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
845790002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
845903001,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
845934001,"[797383001, 888728007, 816919014]","[1.0, 1.0, 1.0]"
845967007,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
846115001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
846139002,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
846149001,"[651595001, 631536028, 499368007]","[1.0, 1.0, 1.0]"
846327003,"[861600002, 547636001, 839824002]","[1.0, 1.0, 1.0]"
846327008,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
846347003,"[761699002, 883692009, 763665001]","[1.0, 1.0, 1.0]"
846353001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
846359002,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
846442005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
846600002,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
846713003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
846713005,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
846713007,"[892300001, 668806001, 853472001]","[1.0, 1.0, 1.0]"
846847001,"[624612001, 687176004, 857525004]","[1.0, 1.0, 1.0]"
847128001,"[829021001, 648976001, 919008001]","[1.0, 1.0, 1.0]"
847237001,"[782575003, 745969001, 834634001]","[1.0, 1.0, 1.0]"
847237002,"[736640004, 742525002, 867943002]","[1.0, 1.0, 1.0]"
847296001,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
847570001,"[608416002, 711476002, 683045001]","[1.0, 1.0, 1.0]"
847673005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
847924003,"[879545002, 270375001, 270375004]","[1.0, 1.0, 1.0]"
847959002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
848025003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
848175001,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
848256004,"[477515013, 714900001, 621018003]","[1.0, 1.0, 1.0]"
848307002,"[733064001, 848307002, 736404001]","[1.0, 1.0, 1.0]"
848308002,"[829021001, 648976001, 919008001]","[1.0, 1.0, 1.0]"
848420001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
848796001,"[872114001, 853567001, 764684001]","[1.0, 1.0, 1.0]"
848813001,"[698260001, 684212002, 803986011]","[1.0, 1.0, 1.0]"
848991001,"[659800002, 672228001, 626316003]","[1.0, 1.0, 1.0]"
848999002,"[872000001, 696279001, 811756004]","[1.0, 1.0, 1.0]"
849101001,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
849144002,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
849214010,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
849217006,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
849361003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
849364001,"[552041001, 636809001, 894941002]","[1.0, 1.0, 1.0]"
849419001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
849468001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
849530001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
849747001,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
849868001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
849886001,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
849886002,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
849886012,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
849938005,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
850137027,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
850139011,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
850241001,"[754344001, 777045001, 738230004]","[1.0, 1.0, 1.0]"
850261001,"[619199001, 694751004, 933424001]","[1.0, 1.0, 1.0]"
850291001,"[741356005, 729928018, 497664024]","[1.0, 1.0, 1.0]"
850395001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
850426005,"[698260001, 684212002, 803986011]","[1.0, 1.0, 1.0]"
850606002,"[514865004, 548986001, 813421004]","[1.0, 1.0, 1.0]"
850606003,"[736640004, 742525002, 867943002]","[1.0, 1.0, 1.0]"
850618001,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
850643003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
850678002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
850678003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
850791003,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
850800002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
850870001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
850871001,"[699600003, 644342001, 583392001]","[1.0, 1.0, 1.0]"
850877002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
850877015,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
850879001,"[736640004, 742525002, 867943002]","[1.0, 1.0, 1.0]"
850880005,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
850885004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
850895001,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
850917002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
850917005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
850984004,"[789379002, 568137002, 715052003]","[1.0, 1.0, 1.0]"
851108003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
851124001,"[622097001, 698264001, 757511004]","[1.0, 1.0, 1.0]"
851137001,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
851252001,"[108775044, 757909004, 757812001]","[0.0, 0.0, 0.0]"
851355003,"[648435001, 696542002, 681110002]","[1.0, 1.0, 1.0]"
851400004,"[514865004, 548986001, 813421004]","[1.0, 1.0, 1.0]"
851401001,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
851530002,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
851549002,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
851582001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
851622001,"[608416002, 711476002, 683045001]","[1.0, 1.0, 1.0]"
851780001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
851788002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
851866002,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
851877002,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
851890001,"[851890001, 453358003, 758034002]","[1.0, 1.0, 0.0]"
851913001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
852109001,"[728345001, 638224002, 873660002]","[1.0, 1.0, 1.0]"
852154001,"[761699002, 883692009, 763665001]","[1.0, 1.0, 1.0]"
852174002,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
852174003,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
852181002,"[552041001, 636809001, 894941002]","[1.0, 1.0, 1.0]"
852190001,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
852208001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
852219003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
852369006,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
852407001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
852413001,"[608416002, 711476002, 683045001]","[1.0, 1.0, 1.0]"
852541002,"[761699002, 883692009, 763665001]","[1.0, 1.0, 1.0]"
852618001,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
852641003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
852642001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
852692002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
852746002,"[514865004, 548986001, 813421004]","[1.0, 1.0, 1.0]"
852767005,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
852940001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
852953001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
853006001,"[853006001, 658880001, 754236004]","[1.0, 1.0, 1.0]"
853085001,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
853191001,"[869095002, 869005001, 733668003]","[1.0, 1.0, 1.0]"
853393002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
853472001,"[892300001, 668806001, 853472001]","[1.0, 1.0, 1.0]"
853474005,"[853006001, 658880001, 754236004]","[1.0, 1.0, 1.0]"
853504001,"[617053001, 754357001, 757915002]","[1.0, 1.0, 0.0]"
853545001,"[870434001, 586333001, 813179001]","[1.0, 1.0, 1.0]"
853552004,"[659589001, 626263017, 712398001]","[1.0, 1.0, 1.0]"
853567001,"[872114001, 853567001, 764684001]","[1.0, 1.0, 1.0]"
853588001,"[829021001, 648976001, 919008001]","[1.0, 1.0, 1.0]"
853702001,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
853714001,"[733793001, 854384001, 812375027]","[1.0, 1.0, 1.0]"
853740008,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
853754001,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
853807004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
853840001,"[821756004, 853840001, 821138003]","[1.0, 1.0, 1.0]"
853971002,"[622097001, 698264001, 757511004]","[1.0, 1.0, 1.0]"
854092001,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
854140003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
854151001,"[108775044, 757909004, 757812001]","[0.0, 0.0, 0.0]"
854305002,"[869095002, 869005001, 733668003]","[1.0, 1.0, 1.0]"
854330001,"[782575003, 745969001, 834634001]","[1.0, 1.0, 1.0]"
854349001,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
854384001,"[733793001, 854384001, 812375027]","[1.0, 1.0, 1.0]"
854406003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
854678002,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
854733002,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
854737001,"[701561001, 814403005, 108775044]","[1.0, 1.0, 0.0]"
854789001,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
854811001,"[624761002, 834437002, 669999003]","[1.0, 1.0, 1.0]"
854873001,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
854885001,"[638039004, 793945002, 734435001]","[1.0, 1.0, 1.0]"
854984001,"[698260001, 684212002, 803986011]","[1.0, 1.0, 1.0]"
855076002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
855080008,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
855098002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
855132003,"[648435001, 696542002, 681110002]","[1.0, 1.0, 1.0]"
855148001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
855154001,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
855180001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
855210001,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
855239001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
855239003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
855386001,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
855531001,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
855685001,"[728345001, 638224002, 873660002]","[1.0, 1.0, 1.0]"
855706003,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
855710002,"[861600002, 547636001, 839824002]","[1.0, 1.0, 1.0]"
855767002,"[622097001, 698264001, 757511004]","[1.0, 1.0, 1.0]"
855793005,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
855823002,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
855834007,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
855935001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
855935005,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
856009002,"[527718001, 741261006, 827839002]","[1.0, 1.0, 1.0]"
856024001,"[872000001, 696279001, 811756004]","[1.0, 1.0, 1.0]"
856047003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
856118002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
856232001,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
856270003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
856271002,"[811756002, 857812006, 801938001]","[1.0, 1.0, 1.0]"
856617004,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
856678001,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
856786002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
856798002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
